song,link,album,year,artist
Intro,../lyrics/ndubz/intro.html,Uncle B,2008,N-DUBZ
Wouldn't You,../lyrics/ndubz/wouldntyou.html,Uncle B,2008,N-DUBZ
Strong Again,../lyrics/ndubz/strongagain.html,Uncle B,2008,N-DUBZ
Don't Get Nine,../lyrics/ndubz/dontgetnine.html,Uncle B,2008,N-DUBZ
I Swear,../lyrics/ndubz/iswear.html,Uncle B,2008,N-DUBZ
Ouch,../lyrics/ndubz/ouch.html,Uncle B,2008,N-DUBZ
N-Dubz Vs. NAA,../lyrics/ndubz/ndubzvsnaa.html,Uncle B,2008,N-DUBZ
Public Transport (Skit),../lyrics/ndubz/publictransportskit.html,Uncle B,2008,N-DUBZ
Love For My Slum,../lyrics/ndubz/loveformyslum.html,Uncle B,2008,N-DUBZ
You Better Not Waste My Time,../lyrics/ndubz/youbetternotwastemytime.html,Uncle B,2008,N-DUBZ
Work Work,../lyrics/ndubz/workwork.html,Uncle B,2008,N-DUBZ
Feva Las Vegas,../lyrics/ndubz/fevalasvegas.html,Uncle B,2008,N-DUBZ
Defeat You,../lyrics/ndubz/defeatyou.html,Uncle B,2008,N-DUBZ
Sex,../lyrics/ndubz/sex.html,Uncle B,2008,N-DUBZ
Secrets,../lyrics/ndubz/secrets.html,Uncle B,2008,N-DUBZ
Papa Can You Hear Me?,../lyrics/ndubz/papacanyouhearme.html,Uncle B,2008,N-DUBZ
Outro,../lyrics/ndubz/outro.html,Uncle B,2008,N-DUBZ
,,Uncle B,2008,N-DUBZ
Against All Odds (Intro),../lyrics/ndubz/againstalloddsintro.html,Against All Odds,2009,N-DUBZ
I Need You,../lyrics/ndubz/ineedyou.html,Against All Odds,2009,N-DUBZ
Playing With Fire,../lyrics/ndubz/playingwithfire.html,Against All Odds,2009,N-DUBZ
Say It's Over,../lyrics/ndubz/sayitsover.html,Against All Odds,2009,N-DUBZ
Na Na,../lyrics/ndubz/nana.html,Against All Odds,2009,N-DUBZ
Shoulda Put Something On,../lyrics/ndubz/shouldaputsomethingon.html,Against All Odds,2009,N-DUBZ
Duku Man Skit,../lyrics/ndubz/dukumanskit.html,Against All Odds,2009,N-DUBZ
I Don't Wanna Go To Sleep,../lyrics/ndubz/idontwannagotosleep.html,Against All Odds,2009,N-DUBZ
Suck Yourself,../lyrics/ndubz/suckyourself.html,Against All Odds,2009,N-DUBZ
No One Knows,../lyrics/ndubz/nooneknows.html,Against All Odds,2009,N-DUBZ
Number One (N-Dubz Remix),../lyrics/ndubz/numberonendubzremix.html,Against All Odds,2009,N-DUBZ
Comfortable,../lyrics/ndubz/comfortable.html,Against All Odds,2009,N-DUBZ
Let Me Be,../lyrics/ndubz/letmebe.html,Against All Odds,2009,N-DUBZ
Against All Odds (Outro),../lyrics/ndubz/againstalloddsoutro.html,Against All Odds,2009,N-DUBZ
,,Against All Odds,2009,N-DUBZ
Intro,../lyrics/ndubz/intro123302.html,Love.Live.Life,2010,N-DUBZ
Best Behaviour,../lyrics/ndubz/bestbehaviour.html,Love.Live.Life,2010,N-DUBZ
Took It All Away,../lyrics/ndubz/tookitallaway.html,Love.Live.Life,2010,N-DUBZ
Living For The Moment,../lyrics/ndubz/livingforthemoment.html,Love.Live.Life,2010,N-DUBZ
Love Live Life,../lyrics/ndubz/lovelivelife.html,Love.Live.Life,2010,N-DUBZ
Scream My Name,../lyrics/ndubz/screammyname.html,Love.Live.Life,2010,N-DUBZ
Love Sick,../lyrics/ndubz/lovesick.html,Love.Live.Life,2010,N-DUBZ
Toot It & Boot It,../lyrics/ndubz/tootitbootit.html,Love.Live.Life,2010,N-DUBZ
Skit,../lyrics/ndubz/skit.html,Love.Live.Life,2010,N-DUBZ
So Alive,../lyrics/ndubz/soalive.html,Love.Live.Life,2010,N-DUBZ
Girls,../lyrics/ndubz/girls.html,Love.Live.Life,2010,N-DUBZ
Cold Shoulder,../lyrics/ndubz/coldshoulder.html,Love.Live.Life,2010,N-DUBZ
Morning Star,../lyrics/ndubz/morningstar.html,Love.Live.Life,2010,N-DUBZ
Outro,../lyrics/ndubz/outro123303.html,Love.Live.Life,2010,N-DUBZ
We Dance On,../lyrics/ndubz/wedanceon.html,Love.Live.Life,2010,N-DUBZ
Missing You,../lyrics/ndubz/missingyou.html,,,N-DUBZ
