song,link,album,year,artist
Intro,../lyrics/carlthomas/intro.html,Emotional,2000,CARL THOMAS
Emotional,../lyrics/carlthomas/emotional.html,Emotional,2000,CARL THOMAS
I Wish,../lyrics/carlthomas/iwish.html,Emotional,2000,CARL THOMAS
Anything (Interlude),../lyrics/carlthomas/anythinginterlude.html,Emotional,2000,CARL THOMAS
My Valentine,../lyrics/carlthomas/myvalentine.html,Emotional,2000,CARL THOMAS
Giving You All My Love,../lyrics/carlthomas/givingyouallmylove.html,Emotional,2000,CARL THOMAS
Cadillac Rap (Interlude),../lyrics/carlthomas/cadillacrapinterlude.html,Emotional,2000,CARL THOMAS
Woke Up In The Morning,../lyrics/carlthomas/wokeupinthemorning.html,Emotional,2000,CARL THOMAS
Come To Me,../lyrics/carlthomas/cometome.html,Emotional,2000,CARL THOMAS
"Cold, Cold World",../lyrics/carlthomas/coldcoldworld.html,Emotional,2000,CARL THOMAS
Trouble Won't Last (Interlude),../lyrics/carlthomas/troublewontlastinterlude.html,Emotional,2000,CARL THOMAS
You Ain't Right,../lyrics/carlthomas/youaintright.html,Emotional,2000,CARL THOMAS
Lady Lay Your Body,../lyrics/carlthomas/ladylayyourbody.html,Emotional,2000,CARL THOMAS
Supastar,../lyrics/carlthomas/supastar.html,Emotional,2000,CARL THOMAS
Summer Rain,../lyrics/carlthomas/summerrain.html,Emotional,2000,CARL THOMAS
Hey Now,../lyrics/carlthomas/heynow.html,Emotional,2000,CARL THOMAS
Special Lady,../lyrics/carlthomas/speciallady.html,Emotional,2000,CARL THOMAS
,,Emotional,2000,CARL THOMAS
Anything,../lyrics/carlthomas/anything.html,Let's Talk About It,2004,CARL THOMAS
My First Love,../lyrics/carlthomas/myfirstlove.html,Let's Talk About It,2004,CARL THOMAS
She Is,../lyrics/carlthomas/sheis.html,Let's Talk About It,2004,CARL THOMAS
Make It Alright,../lyrics/carlthomas/makeitalright.html,Let's Talk About It,2004,CARL THOMAS
The Baby Maker,../lyrics/carlthomas/thebabymaker.html,Let's Talk About It,2004,CARL THOMAS
Dreamer,../lyrics/carlthomas/dreamer.html,Let's Talk About It,2004,CARL THOMAS
A Promise,../lyrics/carlthomas/apromise.html,Let's Talk About It,2004,CARL THOMAS
But Me,../lyrics/carlthomas/butme.html,Let's Talk About It,2004,CARL THOMAS
All You've Given,../lyrics/carlthomas/allyouvegiven.html,Let's Talk About It,2004,CARL THOMAS
All My Love (Interlude),../lyrics/carlthomas/allmyloveinterlude.html,Let's Talk About It,2004,CARL THOMAS
Let Me Know,../lyrics/carlthomas/letmeknow.html,Let's Talk About It,2004,CARL THOMAS
Rebound,../lyrics/carlthomas/rebound.html,Let's Talk About It,2004,CARL THOMAS
That's What You Are (Interlude),../lyrics/carlthomas/thatswhatyouareinterlude.html,Let's Talk About It,2004,CARL THOMAS
Work It Out,../lyrics/carlthomas/workitout.html,Let's Talk About It,2004,CARL THOMAS
,,Let's Talk About It,2004,CARL THOMAS
2 Pieces,../lyrics/carlthomas/2pieces.html,So Much Better,2007,CARL THOMAS
Thought You Should Know,../lyrics/carlthomas/thoughtyoushouldknow.html,So Much Better,2007,CARL THOMAS
Somethin' Bout You,../lyrics/carlthomas/somethinboutyou.html,So Much Better,2007,CARL THOMAS
Late Night Rendezvous,../lyrics/carlthomas/latenightrendezvous.html,So Much Better,2007,CARL THOMAS
So Much Better,../lyrics/carlthomas/somuchbetter.html,So Much Better,2007,CARL THOMAS
Oh No (You Can't Be Serious),../lyrics/carlthomas/ohnoyoucantbeserious.html,So Much Better,2007,CARL THOMAS
If You Ever,../lyrics/carlthomas/ifyouever.html,So Much Better,2007,CARL THOMAS
Home,../lyrics/carlthomas/home.html,So Much Better,2007,CARL THOMAS
,,So Much Better,2007,CARL THOMAS
Night Is Yours,../lyrics/carlthomas/nightisyours.html,Conquer,2011,CARL THOMAS
Round 2,../lyrics/carlthomas/round2.html,Conquer,2011,CARL THOMAS
Don't Kiss Me,../lyrics/carlthomas/dontkissme.html,Conquer,2011,CARL THOMAS
It Ain't Fair,../lyrics/carlthomas/itaintfair.html,Conquer,2011,CARL THOMAS
Don't Kiss Me (Remix),../lyrics/carlthomas/dontkissmeremix.html,,,CARL THOMAS
Emotional (Remix),../lyrics/carlthomas/emotionalremix.html,,,CARL THOMAS
