song,link,album,year,artist
Love Generation,../lyrics/bobsinclar/lovegeneration.html,Western Dream,2006,BOB SINCLAR
Tennessee,../lyrics/bobsinclar/tennessee.html,Western Dream,2006,BOB SINCLAR
Everybody Movin',../lyrics/bobsinclar/everybodymovin.html,Western Dream,2006,BOB SINCLAR
"World, Hold On",../lyrics/bobsinclar/worldholdon.html,Western Dream,2006,BOB SINCLAR
Miss Me,../lyrics/bobsinclar/missme.html,Western Dream,2006,BOB SINCLAR
For You,../lyrics/bobsinclar/foryou.html,Western Dream,2006,BOB SINCLAR
Sing My Song,../lyrics/bobsinclar/singmysong.html,Western Dream,2006,BOB SINCLAR
In The Name Of Love,../lyrics/bobsinclar/inthenameoflove.html,Western Dream,2006,BOB SINCLAR
"Amora, Amor",../lyrics/bobsinclar/amoraamor.html,Western Dream,2006,BOB SINCLAR
Shining From Heaven,../lyrics/bobsinclar/shiningfromheaven.html,Western Dream,2006,BOB SINCLAR
Give A Lil' Love,../lyrics/bobsinclar/givealillove.html,Western Dream,2006,BOB SINCLAR
Love Generation (Ron Caroll Remix),../lyrics/bobsinclar/lovegenerationroncarollremix.html,Western Dream,2006,BOB SINCLAR
,,Western Dream,2006,BOB SINCLAR
Sound Of Freedom,../lyrics/bobsinclar/soundoffreedom.html,Soundz Of Freedom,2007,BOB SINCLAR
Rock This Party,../lyrics/bobsinclar/rockthisparty.html,Soundz Of Freedom,2007,BOB SINCLAR
What I Want,../lyrics/bobsinclar/whatiwant.html,Soundz Of Freedom,2007,BOB SINCLAR
Hard,../lyrics/bobsinclar/hard.html,Soundz Of Freedom,2007,BOB SINCLAR
Kiss My Eyes,../lyrics/bobsinclar/kissmyeyes.html,Soundz Of Freedom,2007,BOB SINCLAR
I Feel For You,../lyrics/bobsinclar/ifeelforyou.html,Soundz Of Freedom,2007,BOB SINCLAR
The Beat Goes On,../lyrics/bobsinclar/thebeatgoeson.html,Soundz Of Freedom,2007,BOB SINCLAR
Together,../lyrics/bobsinclar/together.html,Soundz Of Freedom,2007,BOB SINCLAR
,,Soundz Of Freedom,2007,BOB SINCLAR
Lala Song,../lyrics/bobsinclar/lalasong.html,Born In 69,2009,BOB SINCLAR
Give Me Some More,../lyrics/bobsinclar/givemesomemore.html,Born In 69,2009,BOB SINCLAR
Love You No More,../lyrics/bobsinclar/loveyounomore.html,Born In 69,2009,BOB SINCLAR
People Of Tomorrow,../lyrics/bobsinclar/peopleoftomorrow.html,Born In 69,2009,BOB SINCLAR
The Way I Feel,../lyrics/bobsinclar/thewayifeel.html,Born In 69,2009,BOB SINCLAR
,,Born In 69,2009,BOB SINCLAR
Rock The Boat,../lyrics/bobsinclar/rocktheboat.html,Disco Crash,2012,BOB SINCLAR
Fuck With You,../lyrics/bobsinclar/fuckwithyou.html,Disco Crash,2012,BOB SINCLAR
Wild Thing,../lyrics/bobsinclar/wildthing.html,Disco Crash,2012,BOB SINCLAR
Far L'amore,../lyrics/bobsinclar/farlamore.html,Disco Crash,2012,BOB SINCLAR
Not Gangsta,../lyrics/bobsinclar/notgangsta.html,Disco Crash,2012,BOB SINCLAR
Life,../lyrics/bobsinclar/life.html,Disco Crash,2012,BOB SINCLAR
Put Your Handz Up,../lyrics/bobsinclar/putyourhandzup.html,Disco Crash,2012,BOB SINCLAR
Tik Tok,../lyrics/bobsinclar/tiktok.html,Disco Crash,2012,BOB SINCLAR
Around The World,../lyrics/bobsinclar/aroundtheworld.html,Disco Crash,2012,BOB SINCLAR
Rainbow Of Love,../lyrics/bobsinclar/rainbowoflove.html,Disco Crash,2012,BOB SINCLAR
The Network,../lyrics/bobsinclar/thenetwork.html,Disco Crash,2012,BOB SINCLAR
Magic Fly,../lyrics/bobsinclar/magicfly.html,Disco Crash,2012,BOB SINCLAR
Burning,../lyrics/bobsinclar/burning.html,,,BOB SINCLAR
Cinderella (She Said Her Name),../lyrics/bobsinclar/cinderellashesaidhername.html,,,BOB SINCLAR
Everybody Dance Now,../lyrics/bobsinclar/everybodydancenow.html,,,BOB SINCLAR
Feel The Vibe,../lyrics/bobsinclar/feelthevibe.html,,,BOB SINCLAR
Groupie,../lyrics/bobsinclar/groupie.html,,,BOB SINCLAR
I Wanna,../lyrics/bobsinclar/iwanna.html,,,BOB SINCLAR
Sexy Dancer,../lyrics/bobsinclar/sexydancer.html,,,BOB SINCLAR
Someone Who Needs Me,../lyrics/bobsinclar/someonewhoneedsme.html,,,BOB SINCLAR
Stand Up,../lyrics/bobsinclar/standup.html,,,BOB SINCLAR
W.W.W. (What A Wonderful World),../lyrics/bobsinclar/wwwwhatawonderfulworld.html,,,BOB SINCLAR
