song,link,album,year,artist
Ring Bellz,../lyrics/cyhitheprynce/ringbellz.html,Royal Flush,2010,CYHI THE PRYNCE
Sideways,../lyrics/cyhitheprynce/sideways.html,Royal Flush,2010,CYHI THE PRYNCE
Bunch Of Rounds,../lyrics/cyhitheprynce/bunchofrounds.html,Royal Flush,2010,CYHI THE PRYNCE
Hear Me Out,../lyrics/cyhitheprynce/hearmeout.html,Royal Flush,2010,CYHI THE PRYNCE
Like A Swinger,../lyrics/cyhitheprynce/likeaswinger.html,Royal Flush,2010,CYHI THE PRYNCE
Hero,../lyrics/cyhitheprynce/hero.html,Royal Flush,2010,CYHI THE PRYNCE
Chance To Explain,../lyrics/cyhitheprynce/chancetoexplain.html,Royal Flush,2010,CYHI THE PRYNCE
Top Of The World,../lyrics/cyhitheprynce/topoftheworld.html,Royal Flush,2010,CYHI THE PRYNCE
,,Royal Flush,2010,CYHI THE PRYNCE
Spadez (Intro),../lyrics/cyhitheprynce/spadezintro.html,Royal Flush 2,2011,CYHI THE PRYNCE
When The Smoke Clears,../lyrics/cyhitheprynce/whenthesmokeclears.html,Royal Flush 2,2011,CYHI THE PRYNCE
Cold As Ice,../lyrics/cyhitheprynce/coldasice.html,Royal Flush 2,2011,CYHI THE PRYNCE
Bulletproof,../lyrics/cyhitheprynce/bulletproof.html,Royal Flush 2,2011,CYHI THE PRYNCE
Thousand Poundz,../lyrics/cyhitheprynce/thousandpoundz.html,Royal Flush 2,2011,CYHI THE PRYNCE
New Girl,../lyrics/cyhitheprynce/newgirl.html,Royal Flush 2,2011,CYHI THE PRYNCE
End Of The Night,../lyrics/cyhitheprynce/endofthenight.html,Royal Flush 2,2011,CYHI THE PRYNCE
Right Side Of The Bed,../lyrics/cyhitheprynce/rightsideofthebed.html,Royal Flush 2,2011,CYHI THE PRYNCE
Sunday Morning,../lyrics/cyhitheprynce/sundaymorning.html,Royal Flush 2,2011,CYHI THE PRYNCE
Dance,../lyrics/cyhitheprynce/dance.html,Royal Flush 2,2011,CYHI THE PRYNCE
Emotional,../lyrics/cyhitheprynce/emotional.html,Royal Flush 2,2011,CYHI THE PRYNCE
Made Me Who I Am,../lyrics/cyhitheprynce/mademewhoiam.html,Royal Flush 2,2011,CYHI THE PRYNCE
Take You Back,../lyrics/cyhitheprynce/takeyouback.html,Royal Flush 2,2011,CYHI THE PRYNCE
Woopty Doo,../lyrics/cyhitheprynce/wooptydoo.html,Royal Flush 2,2011,CYHI THE PRYNCE
Stadium,../lyrics/cyhitheprynce/stadium.html,Royal Flush 2,2011,CYHI THE PRYNCE
,,Royal Flush 2,2011,CYHI THE PRYNCE
Assassin,../lyrics/cyhitheprynce/assassin.html,Jack Of All Trades,2011,CYHI THE PRYNCE
Artist,../lyrics/cyhitheprynce/artist.html,Jack Of All Trades,2011,CYHI THE PRYNCE
Farmer,../lyrics/cyhitheprynce/farmer.html,Jack Of All Trades,2011,CYHI THE PRYNCE
Blacksmith,../lyrics/cyhitheprynce/blacksmith.html,Jack Of All Trades,2011,CYHI THE PRYNCE
Carpenter,../lyrics/cyhitheprynce/carpenter.html,Jack Of All Trades,2011,CYHI THE PRYNCE
Motivator,../lyrics/cyhitheprynce/motivator.html,Jack Of All Trades,2011,CYHI THE PRYNCE
,,Jack Of All Trades,2011,CYHI THE PRYNCE
Intro,../lyrics/cyhitheprynce/intro.html,Ivy League Club,2012,CYHI THE PRYNCE
