song,link,album,year,artist
Even If,../lyrics/samconcepcion/evenif.html,Sam Concepcion,2007,SAM CONCEPCION
Happy,../lyrics/samconcepcion/happy.html,Sam Concepcion,2007,SAM CONCEPCION
I'll Find Your Heart,../lyrics/samconcepcion/illfindyourheart.html,Sam Concepcion,2007,SAM CONCEPCION
Wishing You'll Be Mine,../lyrics/samconcepcion/wishingyoullbemine.html,Sam Concepcion,2007,SAM CONCEPCION
,,Sam Concepcion,2007,SAM CONCEPCION
No Limitations,../lyrics/samconcepcion/nolimitations.html,Infinite,2013,SAM CONCEPCION
Mahal Na Mahal,../lyrics/samconcepcion/mahalnamahal.html,Infinite,2013,SAM CONCEPCION
Kontrabida,../lyrics/samconcepcion/kontrabida.html,Infinite,2013,SAM CONCEPCION
1sang Daan,../lyrics/samconcepcion/1sangdaan.html,,,SAM CONCEPCION
Dati,../lyrics/samconcepcion/dati.html,,,SAM CONCEPCION
Ito Ang Liga,../lyrics/samconcepcion/itoangliga.html,,,SAM CONCEPCION
