song,link,album,year,artist
Spanish Air,../lyrics/slowdive/spanishair.html,Just For A Day,1991,SLOWDIVE
Celia's Dream,../lyrics/slowdive/celiasdream.html,Just For A Day,1991,SLOWDIVE
Catch The Breeze,../lyrics/slowdive/catchthebreeze.html,Just For A Day,1991,SLOWDIVE
Ballad Of Sister Sue,../lyrics/slowdive/balladofsistersue.html,Just For A Day,1991,SLOWDIVE
Waves,../lyrics/slowdive/waves.html,Just For A Day,1991,SLOWDIVE
Brighter,../lyrics/slowdive/brighter.html,Just For A Day,1991,SLOWDIVE
The Sadman,../lyrics/slowdive/thesadman.html,Just For A Day,1991,SLOWDIVE
Primal,../lyrics/slowdive/primal.html,Just For A Day,1991,SLOWDIVE
,,Just For A Day,1991,SLOWDIVE
Slowdive,../lyrics/slowdive/slowdive.html,Blue Day,1992,SLOWDIVE
Avalyn 1,../lyrics/slowdive/avalyn1.html,Blue Day,1992,SLOWDIVE
Morningrise,../lyrics/slowdive/morningrise.html,Blue Day,1992,SLOWDIVE
She Calls,../lyrics/slowdive/shecalls.html,Blue Day,1992,SLOWDIVE
Losing Today,../lyrics/slowdive/losingtoday.html,Blue Day,1992,SLOWDIVE
Shine,../lyrics/slowdive/shine.html,Blue Day,1992,SLOWDIVE
Albatross,../lyrics/slowdive/albatross.html,Blue Day,1992,SLOWDIVE
,,Blue Day,1992,SLOWDIVE
Alison,../lyrics/slowdive/alison.html,Souvlaki,1993,SLOWDIVE
Machine Gun,../lyrics/slowdive/machinegun.html,Souvlaki,1993,SLOWDIVE
40 Days,../lyrics/slowdive/40days.html,Souvlaki,1993,SLOWDIVE
Sing,../lyrics/slowdive/sing.html,Souvlaki,1993,SLOWDIVE
Here She Comes,../lyrics/slowdive/hereshecomes.html,Souvlaki,1993,SLOWDIVE
Souvlaki Space Station,../lyrics/slowdive/souvlakispacestation.html,Souvlaki,1993,SLOWDIVE
When The Sun Hits,../lyrics/slowdive/whenthesunhits.html,Souvlaki,1993,SLOWDIVE
Altogether,../lyrics/slowdive/altogether.html,Souvlaki,1993,SLOWDIVE
Melon Yellow,../lyrics/slowdive/melonyellow.html,Souvlaki,1993,SLOWDIVE
Dagger,../lyrics/slowdive/dagger.html,Souvlaki,1993,SLOWDIVE
Some Velvet Morning,../lyrics/slowdive/somevelvetmorning.html,Souvlaki,1993,SLOWDIVE
Country Rain,../lyrics/slowdive/countryrain.html,Souvlaki,1993,SLOWDIVE
,,Souvlaki,1993,SLOWDIVE
Rutti,../lyrics/slowdive/rutti.html,Pygmalion,1995,SLOWDIVE
Crazy For You,../lyrics/slowdive/crazyforyou.html,Pygmalion,1995,SLOWDIVE
Visions Of La,../lyrics/slowdive/visionsofla.html,Pygmalion,1995,SLOWDIVE
Blue Skied An' Clear,../lyrics/slowdive/blueskiedanclear.html,Pygmalion,1995,SLOWDIVE
All Of Us,../lyrics/slowdive/allofus.html,Pygmalion,1995,SLOWDIVE
Beach Song,../lyrics/slowdive/beachsong.html,,,SLOWDIVE
Bleed,../lyrics/slowdive/bleed.html,,,SLOWDIVE
Golden Hair,../lyrics/slowdive/goldenhair.html,,,SLOWDIVE
Hide Your Eyes,../lyrics/slowdive/hideyoureyes.html,,,SLOWDIVE
Holding Our Breath,../lyrics/slowdive/holdingourbreath.html,,,SLOWDIVE
I Believe,../lyrics/slowdive/ibelieve.html,,,SLOWDIVE
In Mind,../lyrics/slowdive/inmind.html,,,SLOWDIVE
Sleep,../lyrics/slowdive/sleep.html,,,SLOWDIVE
So Tired,../lyrics/slowdive/sotired.html,,,SLOWDIVE
Star Roving,../lyrics/slowdive/starroving.html,,,SLOWDIVE
Summer Day,../lyrics/slowdive/summerday.html,,,SLOWDIVE
Take Me Down,../lyrics/slowdive/takemedown.html,,,SLOWDIVE
