song,link,album,year,artist
Bad Girl,../lyrics/mattwebb/badgirl.html,Coda And Jacket,2011,"WEBB, MATT"
Take You Higher,../lyrics/mattwebb/takeyouhigher.html,Coda And Jacket,2011,"WEBB, MATT"
Cinnamon,../lyrics/mattwebb/cinnamon.html,Coda And Jacket,2011,"WEBB, MATT"
Goodbye Addict,../lyrics/mattwebb/goodbyeaddict.html,Coda And Jacket,2011,"WEBB, MATT"
Runaway,../lyrics/mattwebb/runaway.html,Coda And Jacket,2011,"WEBB, MATT"
Landslide,../lyrics/mattwebb/landslide.html,Coda And Jacket,2011,"WEBB, MATT"
Stage I Remember,../lyrics/mattwebb/stageiremember.html,Coda And Jacket,2011,"WEBB, MATT"
,,Coda And Jacket,2011,"WEBB, MATT"
Right Direction,../lyrics/mattwebb/rightdirection.html,Right Direction,2014,"WEBB, MATT"
123,../lyrics/mattwebb/123.html,Right Direction,2014,"WEBB, MATT"
Don't Turn Your Back On Me,../lyrics/mattwebb/dontturnyourbackonme.html,Right Direction,2014,"WEBB, MATT"
Heartbreakers,../lyrics/mattwebb/heartbreakers.html,Right Direction,2014,"WEBB, MATT"
Hang Tight,../lyrics/mattwebb/hangtight.html,Right Direction,2014,"WEBB, MATT"
Lucky Numbers,../lyrics/mattwebb/luckynumbers.html,Right Direction,2014,"WEBB, MATT"
