song,link,album,year,artist
Mass Romantic,../lyrics/newpornographers/massromantic.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
The Fake Headlines,../lyrics/newpornographers/thefakeheadlines.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
The Slow Descent Into Alcoholism,../lyrics/newpornographers/theslowdescentintoalcoholism.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Mystery Hours,../lyrics/newpornographers/mysteryhours.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Jackie,../lyrics/newpornographers/jackie.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Letter From An Occupant,../lyrics/newpornographers/letterfromanoccupant.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
To Wild Homes,../lyrics/newpornographers/towildhomes.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
The Body Says No,../lyrics/newpornographers/thebodysaysno.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Execution Day,../lyrics/newpornographers/executionday.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Centre For Holy Wars,../lyrics/newpornographers/centreforholywars.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Mary Martin Show,../lyrics/newpornographers/marymartinshow.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
Breakin' The Law,../lyrics/newpornographers/breakinthelaw.html,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
,,Mass Romantic,2000,"NEW PORNOGRAPHERS, THE"
The Electric Version,../lyrics/newpornographers/theelectricversion.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
From Blown Speakers,../lyrics/newpornographers/fromblownspeakers.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
The Laws Have Changed,../lyrics/newpornographers/thelawshavechanged.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
The End Of Medicine,../lyrics/newpornographers/theendofmedicine.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Loose Translation,../lyrics/newpornographers/loosetranslation.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Chump Change,../lyrics/newpornographers/chumpchange.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
All For Swinging You Around,../lyrics/newpornographers/allforswingingyouaround.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
The New Face Of Zero And One,../lyrics/newpornographers/thenewfaceofzeroandone.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Testament To Youth In Verse,../lyrics/newpornographers/testamenttoyouthinverse.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
It's Only Divine Right,../lyrics/newpornographers/itsonlydivineright.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Ballad Of A Comeback Kid,../lyrics/newpornographers/balladofacomebackkid.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
July Jones,../lyrics/newpornographers/julyjones.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Miss Teen Wordpower,../lyrics/newpornographers/missteenwordpower.html,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
,,Electric Version,2003,"NEW PORNOGRAPHERS, THE"
Twin Cinema,../lyrics/newpornographers/twincinema.html,Twin Cinema,2005,"NEW PORNOGRAPHERS, THE"
The Bones Of An Idol,../lyrics/newpornographers/thebonesofanidol.html,Twin Cinema,2005,"NEW PORNOGRAPHERS, THE"
Use It,../lyrics/newpornographers/useit.html,Twin Cinema,2005,"NEW PORNOGRAPHERS, THE"
