song,link,album,year,artist
Fact & Friction,../lyrics/nearlydeads/factfriction.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
Never Look Back,../lyrics/nearlydeads/neverlookback.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
Reasons,../lyrics/nearlydeads/reasons.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
Special,../lyrics/nearlydeads/special.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
The Perfect Cure,../lyrics/nearlydeads/theperfectcure.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
Thanks For Nothing,../lyrics/nearlydeads/thanksfornothing.html,The Nearly Deads,2011,"NEARLY DEADS, THE"
,,The Nearly Deads,2011,"NEARLY DEADS, THE"
I Said,../lyrics/nearlydeads/isaid.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Invisible Tonight,../lyrics/nearlydeads/invisibletonight.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Changeover,../lyrics/nearlydeads/changeover.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Paper Doll,../lyrics/nearlydeads/paperdoll.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Easy Way Out,../lyrics/nearlydeads/easywayout.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
In The Morning,../lyrics/nearlydeads/inthemorning.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Point Of No Return,../lyrics/nearlydeads/pointofnoreturn.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
You Got Me,../lyrics/nearlydeads/yougotme.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Brave,../lyrics/nearlydeads/brave.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Our Last Adventure,../lyrics/nearlydeads/ourlastadventure.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
Never Look Back (Reanimated),../lyrics/nearlydeads/neverlookbackreanimated.html,Invisible Tonight,2014,"NEARLY DEADS, THE"
