song,link,album,year,artist
Do It Again,../lyrics/steelydan/doitagain.html,Can't Buy A Thrill,1972,STEELY DAN
Dirty Work,../lyrics/steelydan/dirtywork.html,Can't Buy A Thrill,1972,STEELY DAN
Kings,../lyrics/steelydan/kings.html,Can't Buy A Thrill,1972,STEELY DAN
Midnight Cruiser,../lyrics/steelydan/midnightcruiser.html,Can't Buy A Thrill,1972,STEELY DAN
Only A Fool Would Say That,../lyrics/steelydan/onlyafoolwouldsaythat.html,Can't Buy A Thrill,1972,STEELY DAN
Reelin' In The Years,../lyrics/steelydan/reelinintheyears.html,Can't Buy A Thrill,1972,STEELY DAN
Fire In The Hole,../lyrics/steelydan/fireinthehole.html,Can't Buy A Thrill,1972,STEELY DAN
Brooklyn (Owes The Charmer Under Me),../lyrics/steelydan/brooklynowesthecharmerunderme.html,Can't Buy A Thrill,1972,STEELY DAN
Change Of The Guard,../lyrics/steelydan/changeoftheguard.html,Can't Buy A Thrill,1972,STEELY DAN
Turn That Heartbeat Over Again,../lyrics/steelydan/turnthatheartbeatoveragain.html,Can't Buy A Thrill,1972,STEELY DAN
,,Can't Buy A Thrill,1972,STEELY DAN
Bodhisattva,../lyrics/steelydan/bodhisattva.html,Countdown To Ecstasy,1973,STEELY DAN
Razor Boy,../lyrics/steelydan/razorboy.html,Countdown To Ecstasy,1973,STEELY DAN
The Boston Rag,../lyrics/steelydan/thebostonrag.html,Countdown To Ecstasy,1973,STEELY DAN
Your Gold Teeth,../lyrics/steelydan/yourgoldteeth.html,Countdown To Ecstasy,1973,STEELY DAN
Show Biz Kids,../lyrics/steelydan/showbizkids.html,Countdown To Ecstasy,1973,STEELY DAN
My Old School,../lyrics/steelydan/myoldschool.html,Countdown To Ecstasy,1973,STEELY DAN
Pearl Of The Quarter,../lyrics/steelydan/pearlofthequarter.html,Countdown To Ecstasy,1973,STEELY DAN
King Of The World,../lyrics/steelydan/kingoftheworld.html,Countdown To Ecstasy,1973,STEELY DAN
,,Countdown To Ecstasy,1973,STEELY DAN
Rikki Don't Lose That Number,../lyrics/steelydan/rikkidontlosethatnumber.html,Pretzel Logic,1974,STEELY DAN
Night By Night,../lyrics/steelydan/nightbynight.html,Pretzel Logic,1974,STEELY DAN
Any Major Dude Will Tell You,../lyrics/steelydan/anymajordudewilltellyou.html,Pretzel Logic,1974,STEELY DAN
Barrytown,../lyrics/steelydan/barrytown.html,Pretzel Logic,1974,STEELY DAN
Parker's Band,../lyrics/steelydan/parkersband.html,Pretzel Logic,1974,STEELY DAN
Through With Buzz,../lyrics/steelydan/throughwithbuzz.html,Pretzel Logic,1974,STEELY DAN
Pretzel Logic,../lyrics/steelydan/pretzellogic.html,Pretzel Logic,1974,STEELY DAN
With A Gun,../lyrics/steelydan/withagun.html,Pretzel Logic,1974,STEELY DAN
Charlie Freak,../lyrics/steelydan/charliefreak.html,Pretzel Logic,1974,STEELY DAN
Monkey In Your Soul,../lyrics/steelydan/monkeyinyoursoul.html,Pretzel Logic,1974,STEELY DAN
,,Pretzel Logic,1974,STEELY DAN
Black Friday,../lyrics/steelydan/blackfriday.html,Katy Lied,1975,STEELY DAN
