song,link,album,year,artist
Runaway,../lyrics/bonjovi/runaway.html,Bon Jovi,1984,BON JOVI
Roulette,../lyrics/bonjovi/roulette.html,Bon Jovi,1984,BON JOVI
She Don't Know Me,../lyrics/bonjovi/shedontknowme.html,Bon Jovi,1984,BON JOVI
Shot Through The Heart,../lyrics/bonjovi/shotthroughtheheart.html,Bon Jovi,1984,BON JOVI
Love Lies,../lyrics/bonjovi/lovelies.html,Bon Jovi,1984,BON JOVI
Breakout,../lyrics/bonjovi/breakout.html,Bon Jovi,1984,BON JOVI
Burning For Love,../lyrics/bonjovi/burningforlove.html,Bon Jovi,1984,BON JOVI
Come Back,../lyrics/bonjovi/comeback.html,Bon Jovi,1984,BON JOVI
Get Ready,../lyrics/bonjovi/getready.html,Bon Jovi,1984,BON JOVI
,,Bon Jovi,1984,BON JOVI
In And Out Of Love,../lyrics/bonjovi/inandoutoflove.html,7800 Degrees Fahrenheit,1985,BON JOVI
The Price Of Love,../lyrics/bonjovi/thepriceoflove.html,7800 Degrees Fahrenheit,1985,BON JOVI
Only Lonely,../lyrics/bonjovi/onlylonely.html,7800 Degrees Fahrenheit,1985,BON JOVI
King Of The Mountain,../lyrics/bonjovi/kingofthemountain.html,7800 Degrees Fahrenheit,1985,BON JOVI
Silent Night,../lyrics/bonjovi/silentnight.html,7800 Degrees Fahrenheit,1985,BON JOVI
Tokio Road,../lyrics/bonjovi/tokioroad.html,7800 Degrees Fahrenheit,1985,BON JOVI
The Hardest Part Is The Night,../lyrics/bonjovi/thehardestpartisthenight.html,7800 Degrees Fahrenheit,1985,BON JOVI
Always Run To You,../lyrics/bonjovi/alwaysruntoyou.html,7800 Degrees Fahrenheit,1985,BON JOVI
(I Don't Wanna Fall) To The Fire,../lyrics/bonjovi/idontwannafalltothefire.html,7800 Degrees Fahrenheit,1985,BON JOVI
Secret Dreams,../lyrics/bonjovi/secretdreams.html,7800 Degrees Fahrenheit,1985,BON JOVI
,,7800 Degrees Fahrenheit,1985,BON JOVI
Let It Rock,../lyrics/bonjovi/letitrock.html,Slippery When Wet,1986,BON JOVI
You Give Love A Bad Name,../lyrics/bonjovi/yougiveloveabadname.html,Slippery When Wet,1986,BON JOVI
Livin' On A Prayer,../lyrics/bonjovi/livinonaprayer.html,Slippery When Wet,1986,BON JOVI
Social Disease,../lyrics/bonjovi/socialdisease.html,Slippery When Wet,1986,BON JOVI
Wanted Dead Or Alive,../lyrics/bonjovi/wanteddeadoralive.html,Slippery When Wet,1986,BON JOVI
Raise Your Hands,../lyrics/bonjovi/raiseyourhands.html,Slippery When Wet,1986,BON JOVI
Without Love,../lyrics/bonjovi/withoutlove.html,Slippery When Wet,1986,BON JOVI
I'd Die For You,../lyrics/bonjovi/iddieforyou.html,Slippery When Wet,1986,BON JOVI
Never Say Goodbye,../lyrics/bonjovi/neversaygoodbye.html,Slippery When Wet,1986,BON JOVI
Wild In The Streets,../lyrics/bonjovi/wildinthestreets.html,Slippery When Wet,1986,BON JOVI
,,Slippery When Wet,1986,BON JOVI
Lay Your Hands On Me,../lyrics/bonjovi/layyourhandsonme.html,New Jersey,1988,BON JOVI
Bad Medicine,../lyrics/bonjovi/badmedicine.html,New Jersey,1988,BON JOVI
Born To Be My Baby,../lyrics/bonjovi/borntobemybaby.html,New Jersey,1988,BON JOVI
Living In Sin,../lyrics/bonjovi/livinginsin.html,New Jersey,1988,BON JOVI
Blood On Blood,../lyrics/bonjovi/bloodonblood.html,New Jersey,1988,BON JOVI
Homebound Train,../lyrics/bonjovi/homeboundtrain.html,New Jersey,1988,BON JOVI
Wild Is The Wind,../lyrics/bonjovi/wildisthewind.html,New Jersey,1988,BON JOVI
Ride Cowboy Ride,../lyrics/bonjovi/ridecowboyride.html,New Jersey,1988,BON JOVI
Stick To Your Guns,../lyrics/bonjovi/sticktoyourguns.html,New Jersey,1988,BON JOVI
I'll Be There For You,../lyrics/bonjovi/illbethereforyou.html,New Jersey,1988,BON JOVI
99 In The Shade,../lyrics/bonjovi/99intheshade.html,New Jersey,1988,BON JOVI
