song,link,album,year,artist
Angel,../lyrics/anitabaker/angel.html,The Songstress,1983,"BAKER, ANITA"
You're The Best Thing Yet,../lyrics/anitabaker/yourethebestthingyet.html,The Songstress,1983,"BAKER, ANITA"
Feel The Need,../lyrics/anitabaker/feeltheneed.html,The Songstress,1983,"BAKER, ANITA"
Squeeze Me,../lyrics/anitabaker/squeezeme.html,The Songstress,1983,"BAKER, ANITA"
No More Tears,../lyrics/anitabaker/nomoretears.html,The Songstress,1983,"BAKER, ANITA"
Sometimes,../lyrics/anitabaker/sometimes.html,The Songstress,1983,"BAKER, ANITA"
Will You Be Mine,../lyrics/anitabaker/willyoubemine.html,The Songstress,1983,"BAKER, ANITA"
Do You Believe Me,../lyrics/anitabaker/doyoubelieveme.html,The Songstress,1983,"BAKER, ANITA"
,,The Songstress,1983,"BAKER, ANITA"
Sweet Love,../lyrics/anitabaker/sweetlove.html,Rapture,1986,"BAKER, ANITA"
You Bring Me Joy,../lyrics/anitabaker/youbringmejoy.html,Rapture,1986,"BAKER, ANITA"
Caught Up In The Rapture,../lyrics/anitabaker/caughtupintherapture.html,Rapture,1986,"BAKER, ANITA"
Been So Long,../lyrics/anitabaker/beensolong.html,Rapture,1986,"BAKER, ANITA"
Mystery,../lyrics/anitabaker/mystery.html,Rapture,1986,"BAKER, ANITA"
No One In The World,../lyrics/anitabaker/nooneintheworld.html,Rapture,1986,"BAKER, ANITA"
Same Ole Love,../lyrics/anitabaker/sameolelove.html,Rapture,1986,"BAKER, ANITA"
Watch Your Step,../lyrics/anitabaker/watchyourstep.html,Rapture,1986,"BAKER, ANITA"
,,Rapture,1986,"BAKER, ANITA"
Priceless,../lyrics/anitabaker/priceless.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Lead Me Into Love,../lyrics/anitabaker/leadmeintolove.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Giving You The Best That I Got,../lyrics/anitabaker/givingyouthebestthatigot.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Good Love,../lyrics/anitabaker/goodlove.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Rules,../lyrics/anitabaker/rules.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Good Enough,../lyrics/anitabaker/goodenough.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
Just Because,../lyrics/anitabaker/justbecause.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
You Belong To Me,../lyrics/anitabaker/youbelongtome.html,Giving You The Best That I Got,1988,"BAKER, ANITA"
,,Giving You The Best That I Got,1988,"BAKER, ANITA"
Talk To Me,../lyrics/anitabaker/talktome.html,Compositions,1990,"BAKER, ANITA"
Perfect Love Affair,../lyrics/anitabaker/perfectloveaffair.html,Compositions,1990,"BAKER, ANITA"
Whatever It Takes,../lyrics/anitabaker/whateverittakes.html,Compositions,1990,"BAKER, ANITA"
Soul Inspiration,../lyrics/anitabaker/soulinspiration.html,Compositions,1990,"BAKER, ANITA"
Lonely,../lyrics/anitabaker/lonely.html,Compositions,1990,"BAKER, ANITA"
No One To Blame,../lyrics/anitabaker/noonetoblame.html,Compositions,1990,"BAKER, ANITA"
More Than You Know,../lyrics/anitabaker/morethanyouknow.html,Compositions,1990,"BAKER, ANITA"
Love You To The Letter,../lyrics/anitabaker/loveyoutotheletter.html,Compositions,1990,"BAKER, ANITA"
Fairy Tales,../lyrics/anitabaker/fairytales.html,Compositions,1990,"BAKER, ANITA"
,,Compositions,1990,"BAKER, ANITA"
Rhythm Of Love,../lyrics/anitabaker/rhythmoflove.html,Rhythm Of Love,1994,"BAKER, ANITA"
The Look Of Love,../lyrics/anitabaker/thelookoflove.html,Rhythm Of Love,1994,"BAKER, ANITA"
Body And Soul,../lyrics/anitabaker/bodyandsoul.html,Rhythm Of Love,1994,"BAKER, ANITA"
Baby,../lyrics/anitabaker/baby.html,Rhythm Of Love,1994,"BAKER, ANITA"
I Apologize,../lyrics/anitabaker/iapologize.html,Rhythm Of Love,1994,"BAKER, ANITA"
Plenty Of Room,../lyrics/anitabaker/plentyofroom.html,Rhythm Of Love,1994,"BAKER, ANITA"
It's Been You,../lyrics/anitabaker/itsbeenyou.html,Rhythm Of Love,1994,"BAKER, ANITA"
You Belong To Me,../lyrics/anitabaker/youbelongtome.html,Rhythm Of Love,1994,"BAKER, ANITA"
Wrong Man,../lyrics/anitabaker/wrongman.html,Rhythm Of Love,1994,"BAKER, ANITA"
Only For A While,../lyrics/anitabaker/onlyforawhile.html,Rhythm Of Love,1994,"BAKER, ANITA"
Sometimes I Wonder Why,../lyrics/anitabaker/sometimesiwonderwhy.html,Rhythm Of Love,1994,"BAKER, ANITA"
My Funny Valentine,../lyrics/anitabaker/myfunnyvalentine.html,Rhythm Of Love,1994,"BAKER, ANITA"
,,Rhythm Of Love,1994,"BAKER, ANITA"
You're My Everything,../lyrics/anitabaker/youremyeverything.html,My Everything,2004,"BAKER, ANITA"
How Could You,../lyrics/anitabaker/howcouldyou.html,My Everything,2004,"BAKER, ANITA"
In My Heart,../lyrics/anitabaker/inmyheart.html,My Everything,2004,"BAKER, ANITA"
Serious,../lyrics/anitabaker/serious.html,My Everything,2004,"BAKER, ANITA"
How Does It Feel,../lyrics/anitabaker/howdoesitfeel.html,My Everything,2004,"BAKER, ANITA"
Like You Used To Do,../lyrics/anitabaker/likeyouusedtodo.html,My Everything,2004,"BAKER, ANITA"
Close Your Eyes,../lyrics/anitabaker/closeyoureyes.html,My Everything,2004,"BAKER, ANITA"
I Can't Sleep,../lyrics/anitabaker/icantsleep.html,My Everything,2004,"BAKER, ANITA"
Men In My Life,../lyrics/anitabaker/meninmylife.html,My Everything,2004,"BAKER, ANITA"
,,My Everything,2004,"BAKER, ANITA"
Frosty's Rag (Frosty The Snowman),../lyrics/anitabaker/frostysragfrostythesnowman.html,Christmas Fantasy,2005,"BAKER, ANITA"
Christmas Time Is Here,../lyrics/anitabaker/christmastimeishere.html,Christmas Fantasy,2005,"BAKER, ANITA"
I'll Be Home For Christmas,../lyrics/anitabaker/illbehomeforchristmas.html,Christmas Fantasy,2005,"BAKER, ANITA"
Christmas Fantasy,../lyrics/anitabaker/christmasfantasy.html,Christmas Fantasy,2005,"BAKER, ANITA"
God Rest Ye Merry Gentlemen,../lyrics/anitabaker/godrestyemerrygentlemen.html,Christmas Fantasy,2005,"BAKER, ANITA"
Mad About You - The Final Frontier,../lyrics/anitabaker/madaboutyouthefinalfrontier.html,,,"BAKER, ANITA"
Moondance,../lyrics/anitabaker/moondance.html,,,"BAKER, ANITA"
When You Love Someone,../lyrics/anitabaker/whenyoulovesomeone.html,,,"BAKER, ANITA"
You Can Reach Me,../lyrics/anitabaker/youcanreachme.html,,,"BAKER, ANITA"
